,abstract,citations,link,reference,title,year
96,"…  mechanisms such as identity, authentication, and authorization are no longer enoughfor  in their … A fixed bug can introduce another  hole in the application … the  -attackers can map where the target  is located within the  ( cartography) … ",,http://www.indianjournals.com/ijor.aspx?target=ijor:ijemr&volume=6&issue=2&article=128," - … Journal of Engineering and Management Research …, 2016 - indianjournals.com","A Study on cloud security VM ""rollback"" attack virtual machine IaaS Computing Challenges and Analysis of cloud security VM ""rollback"" attack virtual machine IaaS Issues",2016
97,"… [2] AlZain, MA, Soh, B., Pardede, E., MCDB: Using Multi-  to Ensure  in Computing, proceedings of the2011 Ninth IEEE International Conference on Dependable,Autonomic and  Computing, pp.784-791, Australia, 2011 … ",11,https://dl.acm.org/doi/abs/10.1145/2539150.2539222,", , A Maach - Proceedings of International …, 2013 - dl.acm.org","Classification of cloud security VM ""rollback"" attack virtual machine IaaS issues and solutions in cloud security VM ""rollback"" attack virtual machine IaaS environments",2013
98,"… are Theft-of-Service, DoS, Cross- Side Channel, Phishing, Malware Injection, Botnets and  . VIII … Design and Analysis of an Effective   System at QassimUniversity. International Journal of Computer Science and Information  (IJCSIS) … ",1,https://pdfs.semanticscholar.org/6093/a0427709b08412942c1b8467bf32b94d03c6.pdf,"SU Patel, SDN Padhiar - 2018 - pdfs.semanticscholar.org","Opportunities and challenges in cloud security VM ""rollback"" attack virtual machine IaaS -Based E-Learning",2018
99,… The data is  as long as the user does not lose the FPGA device itself … B. Userenabled  groups 1) Problem definition: The internet and  computing atits core is based out of the need towards sharing and collaboration … ,15,https://ieeexplore.ieee.org/abstract/document/6032987/," - Proceedings of 2011 IEEE Pacific Rim …, 2011 - ieeexplore.ieee.org",solutions using FPGA,2011
100,"Incredible and amazing growths in the meadow of extranet, internet, intranet and its users have developed an innovative period of great global competition and contention. Denial of service attack by several computers is accomplished of distressing the services of competitor …",,https://www.academia.edu/download/47017958/3216mlaij02.pdf,PDAIN  - academia.edu,"A MULTI-LEVEL cloud security VM ""rollback"" attack virtual machine IaaS FOR PREVENTING DDOS cloud security VM ""rollback"" attack virtual machine IaaS IN cloud security VM ""rollback"" attack virtual machine IaaS ENVIROMENTS",
101,"… Here the data is stored as fragments in many  and the data can be reconstructed whenit …  issues related to authentication, authorization and accounting … a user, enforcing policies,confirmation on user's identity to connect, to access or use the  resources and … ",10,https://www.degruyter.com/downloadpdf/j/cait.2017.17.issue-4/cait-2017-0039/cait-2017-0039.xml,", , P Jelciana - Cybernetics and Information …, 2017 - degruyter.com","Exploring cloud security VM ""rollback"" attack virtual machine IaaS issues and solutions in cloud security VM ""rollback"" attack virtual machine IaaS computing services–a survey",2017
102,"…  Networks increase the  interconnectivity, an important  challenge in Computing [10]. The most  way is to hook each  with its  by using dedicated physicalchannels … Page 9.  Concern for Virtualization in  Computing 115 … ",1,https://www.academia.edu/download/36583668/14._Comp_Sci_-_IJCSEITR_-_Security_Concern_For_Virtualization__-_Gayatri_S_KAPADIA_1.Pdf,"GS Kapadia,  - International Journal of Computer Science …, 2014 - academia.edu","concern for virtualization in cloud security VM ""rollback"" attack virtual machine IaaS computing.",2014
103,"… keep track of the patch level and latest patches applied on each  which is very importantespecially for  updates … some  may be dormant at the distribution of patches time,that makes it important to check every  at startup … 1.  Admission Control Framework … ",2,https://ieeexplore.ieee.org/abstract/document/7821972/,"O AbdElRahem, … - 2016 11th International …, 2016 - ieeexplore.ieee.org","A framework for cloud security VM ""rollback"" attack virtual machine IaaS admission control in cloud security VM ""rollback"" attack virtual machine IaaS environment",2016
104,… Also covered are the essential qualities of  and a brief  and architecture backgroundto support the remaining chapters. The bot- tom line with  computing is the combinationof cost advantages it brings along with the pervasive changes it is unleashing … ,275,https://books.google.nl/books?hl=nl&lr=&id=Wubx13ADbcoC&oi=fnd&pg=PP1&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=oA8DiIIC0b&sig=0D76X4zFYzH53gHMKajkn-6rKHE,VJR Winkler - 2011 - books.google.com,"Securing the cloud security VM ""rollback"" attack virtual machine IaaS : cloud security VM ""rollback"" attack virtual machine IaaS computer cloud security VM ""rollback"" attack virtual machine IaaS techniques and tactics",2011
105,"… despite realizing the potential for profits made available by public  are still … adaptableenough for experimentation and have adequate performance to support current  topologies …around the anomalous event, it still requires commitment from a  administrator to … ",,https://www.mdpi.com/2571-5577/2/1/6,"A Mikail,  - Applied System Innovation, 2019 - mdpi.com","Securing Infrastructure-as-a-Service Public cloud security VM ""rollback"" attack virtual machine IaaS Using cloud security VM ""rollback"" attack virtual machine IaaS Onion",2019
106,"… As it was observed in “ outages” section,  outages can occur due to themisconfiguration of management services …  is also an essential aspect for HA ;however, none of the presented solutions deals with  mechanisms, such as those … ",47,https://link.springer.com/article/10.1186/s13677-016-0066-8,", , , … - Journal of  …, 2016 - Springer","High availability in cloud security VM ""rollback"" attack virtual machine IaaS : systematic review and research challenges",2016
107,"… Solutions in this area include the use of  devices,  programming, the separationof … [6] T. Mather, S. Kumaraswamy and S. Latif, ""  and privacy … [16] [15] [21][29]Inadequate Logical  Controls Inadequate Logical  Controls Multitenancy … ",,https://ieeexplore.ieee.org/abstract/document/8765295/,", … - 2019 5th International …, 2019 - ieeexplore.ieee.org","Issues Based on People, Process and Technology Model: A Survey",2019
108,,4,https://www.sciencedirect.com/science/article/pii/S1574013718302065,", R Goyal - Computer Science Review, 2019 - Elsevier","On cloud security VM ""rollback"" attack virtual machine IaaS requirements, threats, vulnerabilities and countermeasures: A survey",2019
109,"… Third is to  the client side by using digital signatures for authentications, one time password,authentication for every write, distributed storage, local … While it is an opportunity benefit andeconomic efficiency for  service providers, but  experts define it … ",,https://journal.uob.edu.bh/handle/123456789/3394,",  - … Journal of Computing and Digital Systems, 2019 - journal.uob.edu.bh","Challenges from Abuse of cloud security VM ""rollback"" attack virtual machine IaaS Service Threat",2019
110,… The technology allows multi-tenancy in  through isolation mechanism and enables each tenant to perform its own services …   Alliance (CSA  Guidance V3.0)has produced guidance for critical areas of focus in  computing and … ,2,https://link.springer.com/chapter/10.1007/978-3-319-64653-4_1,",  - Guide to in SDN and NFV, 2017 - Springer","of Software-Defined Infrastructures with SDN, NFV, and cloud security VM ""rollback"" attack virtual machine IaaS Computing Technologies",2017
111,"… Most public  are sh- ared environments; it is critical to ensure that hosting providers can …With that being said, a hypervisor based solution secures ONLY a specific  group; if the … Hence,while using the hypervisor to monitor  within the , hack- ers may find a … ",6,https://www.udspub.com/ajj/public/index.php/jsc/article/view/67,"A Giannakoulias - Journal of Smart Cities, 2019 - udspub.com","computing cloud security VM ""rollback"" attack virtual machine IaaS : protecting cloud security VM ""rollback"" attack virtual machine IaaS -based smart city applications",2019
112,"… client  52 may execute a client operating system 56 and/or a set of software applications 62a-b concurrently and independently of other  running on client … In other embodiments,  54 and/or hypervisor 40 are loaded from a  location accessible via … ",160,https://patents.google.com/patent/US8910238B2/en,"S Lukacs, DH Lutas, RV Tosa - US Patent 8,910,238, 2014 - Google Patents",Hypervisor-based enterprise endpoint protection,2014
113,"… The Elastic Compute  is Amazon's service infrastructure  which allows customersto deploy and run … Exceptions to this are  Private , which only have one IPv4 addressfrom a … TCP, UDP, ICMP), port range, and source (IP range or another  group) … ",19,https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/262308, - 2010 - ntnuopen.ntnu.no,"Automated cloud security VM ""rollback"" attack virtual machine IaaS analysis of infrastructure ",2010
114,"… a malicious VMM and try to access integrity data via the -critical interface … 3.4 Management The proposed architecture provides a  management scheme guaranteeing … In native  architecture,  administrators can start guest  arbitrarily and … ",,https://pdfs.semanticscholar.org/b000/0307c3840e3b24f765f2586556fd5a714df0.pdf,"E Nanthini, GP Lydia… - International Journal of …, 2017 - pdfs.semanticscholar.org","Proffering cloud security VM ""rollback"" attack virtual machine IaaS Storage Secured using Scrambled Technique",2017
115,"… Data integrity in the  is a well-researched property within data  … Examples of suchsystems include HAIL and Dep- Sky, which uses the -of- principle. Our solution,TrustStore, addresses some of these challenges (see the sidebar for details) … ",22,https://ieeexplore.ieee.org/abstract/document/7465693/,", , L Zhu - IEEE Internet Computing, 2016 - ieeexplore.ieee.org","Developing dependable and cloud security VM ""rollback"" attack virtual machine IaaS applications",2016
116,"… Hey, you, get off of my : exploring information leakage in third- party compute  …cache-based side channel , Proceedings of the 2nd ACM workshop on Computer architectures, ACM, New York, USA, 2008, pp 25-34. [26] … ",2,https://pdfs.semanticscholar.org/1bb6/4b06f6a90ed0f138cbf9c7c0b68089f293a2.pdf,"M Asadullah, RK Choudhary - International Journal of …, 2014 - pdfs.semanticscholar.org","Data Outsourcing cloud security VM ""rollback"" attack virtual machine IaaS Issues and Introduction of DOSaaS in cloud security VM ""rollback"" attack virtual machine IaaS Computing",2014
117,,,,V Singh,,
118,"… they also have strong incentive to invest in covert channel mitigation, because ensuring covertchannel  gives them a … [4] [4] Ristenpart, T., Tromer, E., Shacham, H., and Savage, S. Hey,you, get out of my ! exploring information leakage in third-party compute  … ",,https://pdfs.semanticscholar.org/cc12/f247330f713937de66cfd629f363bc104887.pdf,"G SriTeja, GM Deepa,  - pdfs.semanticscholar.org",through cache based side channel in virtualized environment,
119,"… be formed and each team member is dynamic and anonymous to the peer  … 1) SoftwareDevelopment Life Cycle: When developing  software, all CSPs should include  as …so that they fulfill certain minimum requirements in terms of , documentation and … ",1,https://ieeexplore.ieee.org/abstract/document/7380624/,", A Sengupta… - … Conference on Green …, 2015 - ieeexplore.ieee.org","Implementing Chinese Wall cloud security VM ""rollback"" attack virtual machine IaaS model for cloud security VM ""rollback"" attack virtual machine IaaS -based services",2015
120,"… which can be treated as suspicious are, over resource consumption, violation of  policies,an … They have customized the existing Provenance Aware Storage System (PASS) to suit the requirements … This may not be always possible as the user of a  may not be … ",1,https://www.sciencedirect.com/science/article/pii/S0167404818301895,",  - Computers & , 2019 - Elsevier","SNAPS: Towards building snapshot based provenance system for cloud security VM ""rollback"" attack virtual machine IaaS in the cloud security VM ""rollback"" attack virtual machine IaaS environment",2019
121,"… There are additional considerations for hybrid  or public , with more factors toconsider involved in an analysis, such as  issues when traversing the Internet andthe quality of the  in the remote data center hosting the  … ",1,https://link.springer.com/chapter/10.1007/978-1-4302-6146-9_6,"R Yeluri, E Castro-Leon - Building the Infrastructure for , 2014 - Springer","Network cloud security VM ""rollback"" attack virtual machine IaaS in the ",2014
122,Fight-through nodes with disposable   and  of persistent state … States Priorart keywords transaction computing system class   transactions Prior … 238000004891communication Methods 0 description 28; 239000008264  Substances 0 … ,13,https://patents.google.com/patent/US9769250B2/en,"J Powers, SK Brueckner, … - US Patent …, 2017 - Google Patents","Fight-through nodes with disposable cloud security VM ""rollback"" attack virtual machine IaaS and cloud security VM ""rollback"" attack virtual machine IaaS of persistent state",2017
123,"… were launched as the first open-source computing toolkits for managing , 2008 … of computingresources can offer significant advances in the following aspects: , reliability, compatibility …case, the virtualization should be used to guarantee to each  subscriber a … ",66,https://www.sciencedirect.com/science/article/pii/S108480451500288X,",  - Journal of Network and Computer Applications, 2016 - Elsevier","Review and analysis of networking challenges in cloud security VM ""rollback"" attack virtual machine IaaS computing",2016
124,"… of Service (IWQoS) (2009). 9. K. Zunnurhain and S. Vrbsky,   andsolutions in , Pro- ceedings of the 1st International Conference on Computing (2010), pp. 145–156. 10. H. Kanaker, M. Saudi … ",,https://www.ingentaconnect.com/contentone/asp/asl/2017/00000023/00000006/art00078,", ,  - Advanced Science Letters, 2017 - ingentaconnect.com","Evaluation of EWCDMCC cloud security VM ""rollback"" attack virtual machine IaaS Worm Detection Classification Based on Statistical Analysis",2017
125,… f. Software Lifecycle Management g. Intelligent Infrastructure h.  Computing i. Applications …In  models mainly on  / HaaS customers are provided with virtualized … heterogeneityof operating systems and environments will increased  management difficulties … ,6,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.457.1553&rep=rep1&type=pdf,"O Kulkarni, S Bagul, D Gawali, PK Swamy - International Journal of …, 2012 - Citeseer",Virtualization Technology: A Leading Edge,2012
126,"… [18] T. Ristanpart, E. Tromer, H. Sacham, and S. Savage, “Hey, you, get off of my : Exploringinformation leakage in third-party compute ,” In 16th ACM … [27] PP Ramgonda, and RRMudholkar, “ market cogitation and … [29] A. Ahmad, “Type of  threats and … ",,https://www.academia.edu/download/60778829/120191002-36033-t28ynj.pdf," - Journal of Network and Information Volume, 2017 - academia.edu","Assessment of cloud security VM ""rollback"" attack virtual machine IaaS Computing cloud security VM ""rollback"" attack virtual machine IaaS Risks for E-Governance Infrastructure",2017
127,"… Williamsburg, VA, USA ; Zhang Xu ; Hai Huang ; Haining Wang, “ implications of … MemoryDeduplication and Partition for Improving Performance in  Computing … calab.kaist.ac.kr,“Group- Based Memory Deduplicationfor Virtualized ” [18]Diplomarbeitvoncand … ",,https://ieeexplore.ieee.org/abstract/document/8390074/,"N Jagadeeswari, V Mohanraj - 2017 International Conference …, 2017 - ieeexplore.ieee.org","A survey on memory deduplication employed in cloud security VM ""rollback"" attack virtual machine IaaS computing",2017
128,"… 36], the realization of these  issues within … Yeo, Venugopal, Broberg, and Brandic [9] havesuggested the use brokerage system in the delivery of  services … is the need to design,SLA-oriented resource management strategies for Data Centers and  that provide … ",,https://ieeexplore.ieee.org/abstract/document/8456165/,"H Okonofua,  - … Conference On Trust,  …, 2018 - ieeexplore.ieee.org","Cybersecurity: An Analysis of the Protection Mechanisms in a cloud security VM ""rollback"" attack virtual machine IaaS -centered Environment",2018
129,… measurement facility by which he can compare standards and performance of different using some cost per … The main hurdle in the fast adoption of  is the  concerns of the …due to the presence of modern techniques of  the chances of  flaws are … ,2,http://repository.mediu.edu.my/files/32/ENHANCING%20SECURITY%20CONCERNS%20IN%20CLOUD%20COMPUTING%20VIRTUAL%20MACHINES.docx,"SSM Hassan,  - 2014 - repository.mediu.edu.my","Enhancing cloud security VM ""rollback"" attack virtual machine IaaS Concerns in cloud security VM ""rollback"" attack virtual machine IaaS Computing cloud security VM ""rollback"" attack virtual machine IaaS :(Case Study on Central Bank of Sudan)",2014
130,… The report on open ports is given to a   administrator … W7. Windows-7.  Server3.8*1.2 TB. 64 GB … Vulnerability patching is implemented using  Shell (SSH) where theproposed framework uses the Java  channel API to execute SSH commands … ,1,https://link.springer.com/article/10.1007/s11227-018-2698-6,",  - The Journal of Supercomputing, 2019 - Springer","Designing an efficient framework for vulnerability assessment and patching (VAP) in cloud security VM ""rollback"" attack virtual machine IaaS environment of cloud security VM ""rollback"" attack virtual machine IaaS computing",2019
131,"… report and policy enforcement tool (ie HyTrust ) for   accountabilitymanagement in  … 4] C. Reed, “Information 'Ownership' in the ,” Queen Mary … Z. Zorz,“RSA hacked, SecurID users possibly affected,” 2011; http://www.net-.org/secworld … ",49,https://ieeexplore.ieee.org/abstract/document/6026885/,", , BS Lee - 2011 Defense Science …, 2011 - ieeexplore.ieee.org","From system-centric to data-centric logging-accountability, trust & cloud security VM ""rollback"" attack virtual machine IaaS in cloud security VM ""rollback"" attack virtual machine IaaS computing",2011
132,"… 3 1.2  … 1.2   Even though there are many benefits ofadoption of , but there are many  issues related to it … tion on . Chapter4:This chapter elaborates simulation result and implementation … ",,https://core.ac.uk/download/pdf/80147853.pdf, - 2015 - core.ac.uk,"Shuffling Based Mechanism for DDoS Prevention on cloud security VM ""rollback"" attack virtual machine IaaS Environment",2015
133,… Channel Analysis [11] A -Aware Scheduler for   on   [61] Using …in which a massive number of   formed by  customers may … sprawlconsequences in enormous administration issues of  comprising the  pat- ches … ,,https://www.researchgate.net/profile/Nirbhay_Chaubey/publication/331387774_Virtualization_vulnerabilities_security_issues_and_solutions_a_critical_study_and_comparison/links/5c866826299bf16918f62118/Virtualization-vulnerabilities-security-issues-and-solutions-a-critical-study-and-comparison.pdf, - researchgate.net,"Darshan Tank, Akshai Aggarwal &",
134,… to design an access control architecture that provides a great level of collaboration within andacross these multiple  … The  issues caused by the malware-injection  includeuser data leakage and unauthorized access to the resources of the  [18 … ,2,https://pdfs.semanticscholar.org/749b/04d088f0600a040c45f533b02b633c45fe91.pdf,", J Mitchell - Services Transactions on  …, 2016 - pdfs.semanticscholar.org","A new access control scheme for protecting distributed cloud security VM ""rollback"" attack virtual machine IaaS services and resources",2016
135,"… We introduce a Markov process to describe a   model and use the CVSS to … An attackerexploits various vulnerabilities to arrive at a  threat state and eventually … with visible andquantifiable states and construct 3 states, namely the  state (S), the … ",,https://search.informit.com.au/documentSummary;dn=397968704949222;res=IELBUS,",  - Australian Journal of …, 2019 - search.informit.com.au",A threat computation model using a Markov Chain and common vulnerability scoring system and its application to ,2019
136,"… Large enterprises avoid placing sensitive information in public  unless they … 10 WHITEPAPER:SECURING VIRTUALIZED ENVIRONMENTS AND ACCELERATING COMPUTING …  Auditing All management, servicing and  configuration sessions … ",3,http://hosteddocs.ittoolbox.com/managingaccessvirtualservers.pdf,"N Vax - White Paper, CA Technologies, united state, 2010 - hosteddocs.ittoolbox.com","securing virtualized environments and accelerating cloud security VM ""rollback"" attack virtual machine IaaS computing",2010
137,"… The individual  hold their individual identity, but interfaces for application and data portabilitybetween themselves are provided … Platform layer • Provide secured application developmentand execution environment to  users … Follow the -aware software … ",1,http://search.proquest.com/openview/66665ae705198eee3f12585401b42130/1?pq-origsite=gscholar&cbl=25782,", R Goyal - Software Quality Professional, 2019 - search.proquest.com","Assurance of Data cloud security VM ""rollback"" attack virtual machine IaaS and Privacy in the cloud security VM ""rollback"" attack virtual machine IaaS : A Three-Dimensional Perspective",2019
138,"… Lack of trust narrows down the potential high usage of the  … are being continuously detectedlike; Theft-of-Service , Denial of Service (DoS) ,  malware injection … Hence, whatneeded is that the service providers should be aware of  problems; they … ",11,https://link.springer.com/article/10.1007/s11277-015-2729-z,", MMZE Mohammed - wireless personal communications, 2015 - Springer","Building Customer trust in cloud security VM ""rollback"" attack virtual machine IaaS computing with an ICT-enabled global regulatory body",2015
139,"… For wide area connectivity, consumers can use either the Internet or carrier  dedicatedto  … is more vulnerable to internet or network  compared to any other  layer[31].4.2  Issues in PaaS: 4.2.1 Application development life cycle: It is also a big … ",,https://www.academia.edu/download/54701909/A_Novel_and_Integrated_Assessment_of_Security_Challenges_in_Cloud_Computing.pdf,",  - academia.edu","A Novel and Integrated Assessment of cloud security VM ""rollback"" attack virtual machine IaaS Challenges in cloud security VM ""rollback"" attack virtual machine IaaS Computing",
140,"… damage an thus important consequences on large deployments of identically configured servicessuch as  … seconds and can be tuned in order to provide the desired –performancetrade … As an example, a customer hires some “ resources” to  a service on … ",18,https://www.sciencedirect.com/science/article/pii/S0167739X12001069,", ,  - Future Generation Computer Systems, 2014 - Elsevier","CloRExPa: cloud security VM ""rollback"" attack virtual machine IaaS resilience via execution path analysis",2014
141,"… Ristenpart, T., Tromer, E., Shacham, H., and Savage, S. (2009). Hey, you, get off of my :Exploring infor- mation leakage in third-party compute , in Proceedings of the 16th ACMConference on Computer and Communications , ACM, pp … ",,https://books.google.nl/books?hl=nl&lr=&id=6BsNDgAAQBAJ&oi=fnd&pg=PA461&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=JlRrOsIemC&sig=9cI5UTJ_dCNDPUs9cfk654UK1O8,",  - Computing : Foundations and …, 2016 - books.google.com","Future Directions in cloud security VM ""rollback"" attack virtual machine IaaS Computing ",2016
142,"… issues such as  escape,  hopping, Hyperjacking and so on. I will refer to … Virtualization'sImpact on  ” By; Hsin-Yi Tsai … [SLR4]  Virtualization and Multicore PlatformsState-of-the- Art report, By: Heradon Douglas and Christian Gehrmann … ",2,http://www.diva-portal.org/smash/get/diva2:1022020/FULLTEXT02,A Mahjani - 2015 - diva-portal.org,"issues of virtualization in cloud security VM ""rollback"" attack virtual machine IaaS computing environments",2015
143,"… Most  are built on virtualized infrastructure technology [3]. Virtualization of system anddistributed … By getting the intrusion report generated by the -IDS, the Administrator first alertsthe … This  approach is implemented to get better results in case of different type … ",18,https://link.springer.com/chapter/10.1007/978-81-322-2250-7_10,"P Ghosh, AK Mandal,  - Information systems design and …, 2015 - Springer","An efficient cloud security VM ""rollback"" attack virtual machine IaaS network intrusion detection system",2015
144,"… computing, describes different services, deployment models present in the . Section 3 … allresources or services in a grid environment.  services are deployed to ensure  …provides various factions depending on the types of  services supplied … ",2,https://scholarworks.wmich.edu/masters_theses/919/,R Krishnan - 2017 - scholarworks.wmich.edu,"and Privacy in cloud security VM ""rollback"" attack virtual machine IaaS Computing",2017
145,"… FOR SUCCESSFUL  We introduce a Markov process to describe a   modeland … An attacker exploits various vulnerabilities to arrive at a  threat state and eventually …with visible and quantifiable states and construct 3 states, namely the  state (S … ",1,https://ieeexplore.ieee.org/abstract/document/8615386/,",  - 2018 28th International Telecommunication …, 2018 - ieeexplore.ieee.org",threat probability computation using markov chain and common vulnerability scoring system,2018
146,"… 3) Services Isolation Isolating services without sharing kernel is absolute requirement on public … service isolation and it should be the preferred mechanism for   computing …is as important to organizations as reliability, performance, and  when deciding … ",1,https://ieeexplore.ieee.org/abstract/document/8101597/,"AH Al-Sharidah, HA Al-Essa - 2017 9th Computer Science and …, 2017 - ieeexplore.ieee.org","Toward cost effective and optimal selection of IT disaster recovery cloud security VM ""rollback"" attack virtual machine IaaS solution",2017
147,"… computing resources can be assigned to them when workloads surge.  can … 13 indisputablyto the evolution of  Computing … architectural patterns can be used to build flexible software[4][5], and  patterns are used to build  systems [32][12][33][34] … ",5,http://search.proquest.com/openview/a7c7aae670dda9949d33fa28bdccd9e7/1?pq-origsite=gscholar&cbl=18750&diss=y,K Hashizume - 2013 - search.proquest.com,"A reference architecture for cloud security VM ""rollback"" attack virtual machine IaaS computing and its cloud security VM ""rollback"" attack virtual machine IaaS applications",2013
148,"… Scalability Scalable Scalable Scalable Scalable,Dynamic  Form     …711-716. 13. B. Grobauer, T. Walloschek, and E. Stöcker, “Understanding  ComputingVulnerabilities,” 2011 IEEE  and Privacy, pp. 50-57, DOI= March/April 2011 … ",1,http://enggjournal.com/images/V521.pdf,"D Sasikumar, S Saravanakumar - enggjournal.com","Computing–Research Issues, Challenges, Architecture, Platforms And Applications",
149,"… are often used by researchers, for instance the title of articles “ virtualization for … target asit is still contains many flaws such as   , data leakage … into  computingsignificantly increases  surface and further complicates   activities [34 … ",1,https://link.springer.com/chapter/10.1007/978-3-030-10543-3_14,"LS Thiam, ,  - … of Big Data and IoT , 2019 - Springer",Bibliometric analysis on the rise of ,2019
150,"… Managing Compliance and  for  Computing, provides insight on how a top-downview of all IT resources within a -based location … Figure 7: Private  2) Public : Itis not proprietary of any organization; the services provided in these  can be … ",81,https://ieeexplore.ieee.org/abstract/document/6334973/,", ,  - 2012 25th IEEE Canadian …, 2012 - ieeexplore.ieee.org","Next generation of computing through cloud security VM ""rollback"" attack virtual machine IaaS computing technology",2012
151,"… [7] WJBrown Vince Anderson, Qing Tan “Multitenancy  risks and countermeasures” … onthe ”, IEEE Transactions on  Computing, 2015 … “A new authentication andHomomorphic Encryption as a service model for preserving privacy in ”, Journal of … ",,https://pdfs.semanticscholar.org/84a9/ac2aa6b51f4753d1f713be3babac19041327.pdf,"A Ashraf, MA Jawad - International Journal of Advanced …, 2018 - pdfs.semanticscholar.org",COMPUTING: MAJOR CHALLENGES AND COUNTER ACTS.,2018
152,"… whenever they're on the lookout for more affordable alternatives, public  would be … challenges faced to  computing due to    can face various threats due …Stone  Although  have many benefits, they have some  loopholes … ",,https://www.researchgate.net/profile/Wajid_Hassan3/publication/337973968_Latest_trends_challenges_and_solutions_in_security_in_the_era_of_cloud_computing_and_software_defined_networks/links/5df8b3e2a6fdcc283726d620/Latest-trends-challenges-and-solutions-in-security-in-the-era-of-cloud-computing-and-software-defined-networks.pdf,", , X Li, P Appiah-Kubi… - Int J Inf & Commun …, 2019 - researchgate.net","Latest trends, challenges and solutions in cloud security VM ""rollback"" attack virtual machine IaaS in the era of cloud security VM ""rollback"" attack virtual machine IaaS computing and software defined networks",2019
153,"… [7] WJBrown Vince Anderson, Qing Tan “Multitenancy  risks and countermeasures” … onthe ”, IEEE Transactions on  Computing, 2015 … “A new authentication andHomomorphic Encryption as a service model for preserving privacy in ”, Journal of … ",,http://search.proquest.com/openview/71808587a98ea5b8c444c416e473b4d1/1?pq-origsite=gscholar&cbl=1606379,"MA Jawad - International Journal of Advanced Research in …, 2018 - search.proquest.com",Computing: Major Challenges and Counter Acts,2018
154,"… described several significant findings concerning the Amazon EC2 (Elas- tic Compute )platform, “a web service that provides , resizable compute capacity in … Ibrahim, A,Hamlyn-Harris, J & Grundy, J 2010, 'Emerging  challenges of  ",,http://search.proquest.com/openview/b27fd4bf34ee323bac49b703cbd3c4a2/1?pq-origsite=gscholar&cbl=2046421,"WR Mahoney - Journal of Information Warfare, 2019 - search.proquest.com","No Silver Lining: Information Leakage in cloud security VM ""rollback"" attack virtual machine IaaS Infrastructures",2019
155,"… Considerations and issues in  Computing Now that we have some background on theservices that  computing provides as well as knowledge of how  are deployed, we …◾ 347 These are a few of the efforts that will make  computing even … ",,https://books.google.nl/books?hl=nl&lr=&id=RXrN4Qwbd68C&oi=fnd&pg=PA331&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=pXFtYYtKwa&sig=SlddTlbeYu1wM-LUfGL9mrlMqc4,"T Komperda - Information Management Handbook, 2012 - books.google.com",,2012
156,"… However, critical issues of data confidentiality [25–28] hinder the wide adoption of technology, especially public  …   Baselines ◾ 39 … is violation of access controlmay not be tolerable in the , where assumptions on the trust of the index- ing server … ",,https://www.taylorfrancis.com/books/e/9781315372112/chapters/10.1201/9781315372112-14,"D Oliveira, ,  - Computing , 2016 - taylorfrancis.com","◾ cloud security VM ""rollback"" attack virtual machine IaaS Baselines",2016
157,"… : There are now more entry points such as the hypervisor and  networking layer …Amazon's EC2: Amazon Elastic Compute  is a web service that enables customers to … thepurpose of providing a new aggregated, higher level, richer, simpler, , etc., block … ",25,http://www.jgrcs.info/index.php/jgrcs/article/view/269," - Journal of Global research in Computer science, 2012 - jgrcs.info",Virtualization techniques & technologies: state-of-the-art,2012
158,"… more types of , such as private, community, and/or public , which remain … layer 402includes the hardware and software components of the  computing environment … functions,such as, for example, resource provisioning, metering and pricing,  and user … ",18,https://patents.google.com/patent/US9355256B2/en,"SN Chari,  - US Patent 9,355,256, 2016 - Google Patents","Sanitization of cloud security VM ""rollback"" attack virtual machine IaaS images",2016
159,… solution is applicable in limited private   but not in large-scale public  … theimplementation or access policies management could affect all aspects of consumers' [15 … 3. ”Robust Coordination of -Internal Denial of Service ” [5]. This paper was … ,,https://pure.royalholloway.ac.uk/portal/files/25492867/Suaad_Alarifi_PhD_Thesis.pdf, - pure.royalholloway.ac.uk,"on cloud security VM ""rollback"" attack virtual machine IaaS Envi-ronments and their Miti-gation",
160,"…  computing customers can use a  key vault to keep their keys in a safe place toprevent the keys from … D. Network  … While it may not be possible to prevent all port scanning, organizations using  computing must take measures to guard against … ",2,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3360869,"SM Faizi,  - Available at SSRN 3360869, 2019 - papers.ssrn.com","Securing cloud security VM ""rollback"" attack virtual machine IaaS Computing Through IT Governance",3360
161,… References.....202 CHAPTER 10  migration to … Performance.....212 5 Scenarios.....214 xi … art Approaches Tackling  .....464 3.1 … ,15,https://books.google.nl/books?hl=nl&lr=&id=meycBAAAQBAJ&oi=fnd&pg=PP1&dq=cloud+security+VM+%22rollback%22+attack+virtual+machine+IaaS&ots=E7buH4aLLq&sig=C8mrdZyYZfpYDJvaMFsPx-47lX4,",  - 2015 - books.google.com","The cloud security VM ""rollback"" attack virtual machine IaaS ecosystem: technical, legal, business and management issues",2015
