,abstract,citations,link,reference,title,year
273,"… With IaaS  offerings and private , and at the backend of PaaS and SaaS providers as well … implementation of  mechanisms and … Mean-time of incident discovery;Mean-time of incident recovery; Recovery time of failed tasks;  failure rate; FRC and … ",26,https://www.sciencedirect.com/science/article/pii/S2214212616300795,", M Bellaiche - Journal of Information and Applications, 2017 - Elsevier","Towards quantification and evaluation of cloud security ""SQL injection"" attack malware of cloud security ""SQL injection"" attack malware Service Providers",2017.0
275,"… It can be described as a -like platform having similar data, computation, storage andapplication … This wide range of functionality driven applications intensifies many  issuesregarding data, virtualization, segregation, network,  and monitoring … ",92,https://www.biomedcentral.com/openurl?doi=10.1186/s13677-017-0090-3,", ,  - Journal of Computing, 2017 - biomedcentral.com","Fog computing cloud security ""SQL injection"" attack malware : a review of current applications and cloud security ""SQL injection"" attack malware solutions",2017.0
694,… development is proposed in [5] and applied in [6] to a taxonomy for analytics on the  … General analytics software development requirements are … such as object-oriented and/orfunctional programming and distributed/local programming for /local computers … ,12,https://link.springer.com/chapter/10.1007/978-3-319-44257-0_8,"K Grahn, , G Pulkkis - Information fusion for cyber- …, 2017 - Springer","Analytics for network cloud security ""SQL injection"" attack malware : A survey and taxonomy",2017.0
279,"… In such a scenario, if unknown vulnerability is exploited in any one machine of ,with in no time it can bring down all other machines of the  … of positive and negative models is more appropriate to  our IT systems … ",Alle 2 versiesHTML-versie,http://www.academia.edu/download/55458605/IRJET-V4I1278.pdf,"M Swapna, GSS Kumar - 2017 - academia.edu","Contending cloud security ""SQL injection"" attack malware Threat using Hybrid cloud security ""SQL injection"" attack malware Model",2017.0
298,… It discovers all the hidden injection points in HTML5-based web applications deployed on theplatforms of  … Keeping the software up to date is also a form of good  … our proposedmodel and showed the first three common vulnerabilities effect and how to  them … ,1,https://www.researchgate.net/profile/Md_Badrul_Miah/publication/317365320_Enhancement_of_Web_Security_Against_External_Attack/links/5995774baca272ec908c5093/Enhancement-of-Web-Security-Against-External-Attack.pdf,"MF Haque, ,  - European Scientific Journal …, 2017 - researchgate.net","Enhancement of Web cloud security ""SQL injection"" attack malware Against External ",2017.0
94,"… use of TPM to realize a Dynamic Root of Trust Measurement able to  the BIOS … It is usedby leading  infrastructure as Amazon AWS, VMWare vCloud and OpenStack … Some hardwaretechniques shown in the previous part (ie, AES-NI) can influence  also at this … ",63,https://www.sciencedirect.com/science/article/pii/S0045790616300544,", , … - Computers & Electrical …, 2017 - Elsevier",: Emerging threats and current solutions,2017.0
21,"… Hybrid  are capable of crossing isolation and overcoming boundaries by the provider;therefore, it cannot … 4.6.2 Browser  Client uses browser to send the information on network …Injection  These  are known to be malicious act on the  computing in … ",2,http://www.academia.edu/download/53646702/F0706053138.pdf,"R Jathanna,  - International Journal of Engineering Research …, 2017 - academia.edu","Computing and cloud security ""SQL injection"" attack malware Issues",2017.0
24,"… can possibly be hacked by online cyber thieves, if they find a way to access the  … 175 millionusers and reported that their password database was compromised in a  breach for … ciousmodule is executed as one of the valid instances running in the ; then, the … ",3,https://www.researchgate.net/profile/Mdjulkar_Nayeen_Mahi/publication/320124329_Cloud_Computing_Security_Breaches_and_Threats_Analysis/links/59cef3c8aca2721f434f0493/Cloud-Computing-Security-Breaches-and-Threats-Analysis.pdf,", … - … Journal of Scientific & …, 2017 - researchgate.net","Computing cloud security ""SQL injection"" attack malware Breaches and Threats Analysis",2017.0
266,"… Hybrid : It is formed by combining two or more  described above … to exploiting thisvulnerability (API Vul- nerabilities, https://dome9.com/wiki/display//API+Vulnerabilities …Using Amazon Web Services for application deployment on the  is  as it … ",1,https://www.igi-global.com/chapter/a-survey/180063,", Y Gigras - … and Mitigating Robotic Cyber Risks, 2017 - igi-global.com",A Survey: Threats and Vulnerabilities in ,2017.0
358,"… This system basically concentrated on these log entries and suggested a preventive techniqueto  them from … IDSs including -based IDS solutions …    As it usestwo types of intrusion detection algorithms, it provides the double layer  to the … ",5,https://ieeexplore.ieee.org/abstract/document/8014614/,",  - 2017 4th International Conference on …, 2017 - ieeexplore.ieee.org","A survey on network cloud security ""SQL injection"" attack malware and Intrusion detection systems",2017.0
659,… International Journal of  Applications and Computing Volume 7 • Issue 3 • July-September2017 20 … Do﻿ some﻿ web﻿ browser-related﻿ -sensitive﻿ commands﻿ absent﻿ while﻿-sensitive﻿ information … to﻿decode﻿them﻿by﻿utilizing﻿their﻿private﻿credentials﻿in﻿a﻿﻿manner … ,33,https://www.igi-global.com/article/detection-avoidance-and-attack-pattern-mechanisms-in-modern-web-application-vulnerabilities/182251,",  - International Journal of Applications and …, 2017 - igi-global.com","Detection, avoidance, and cloud security ""SQL injection"" attack malware pattern mechanisms in modern web application vulnerabilities: present and future challenges",2017.0
367,"… of the hacker [2]. Server Side defense using Prepared Statement [9] is the most effective wayto  from SQL … [16] W. Rosenberry, Nexpose: Vulnerability Management and PenetrationTesting System v.5.1  Tar- get … [18] J. Singh, “Cyber- in  computing: A … ",9,http://ijns.femto.com.tw/contents/ijns-v19-n5/ijns-2017-v19-n5-p742-751.pdf,"UK Singh, C Joshi - IJ Network , 2017 - ijns.femto.com.tw","Information cloud security ""SQL injection"" attack malware Risk Management Framework for University Computing Environment.",2017.0
27,"… detect the faultless fluid data across local applications, across  and among  andit … 1 Opponents who may also be legal  clients may utilise the co-residence issue … 2 Many issues such as data breach, computation breach, flooding , etc., are incurred … ",21,https://www.researchgate.net/profile/Praveen_Challagidad2/publication/316345513_Cloud_computing_review_concepts_technology_challenges_and_security/links/5b25f49caca272277fb589b7/Cloud-computing-review-concepts-technology-challenges-and-security.pdf,", PS Challagidad, … - … Journal of  …, 2017 - researchgate.net","computing review: concepts, technology, challenges and ",2017.0
371,… Illustrates how DCSS can  against web page phishing  that are used to substitute …and de-shredding and re-assembly order verification to validate the  servers … case in userand application identity management to enhance passwords and  tokens used … ,6,https://patents.google.com/patent/US20170046530A1/en,"S Raj - US Patent App. 14/827,294, 2017 - Google Patents","Distributed cloud security ""SQL injection"" attack malware Storage System (DCSS) for cloud security ""SQL injection"" attack malware , reliable storage and retrieval of data and computing objects",2017.0
79,"… Additionally, the authors provide an overview of the previous research in the field of computing  … [13] present a wide overview and classification of 306 scientific publicationsaddressing vulnerabilities, threats,  in  and corresponding … ",9,https://www.biomedcentral.com/openurl?doi=10.1186/s13677-017-0098-8,", … - Journal of  …, 2017 - biomedcentral.com","Classifying cloud security ""SQL injection"" attack malware in IaaS cloud security ""SQL injection"" attack malware environments",2017.0
654,"… timely, consistent and complete information has integrity which is difficult for computer to  …3. A. Gupta and S. Shakya, “Information System Audit;  Computing  and … AM, “TheTechnology Acceptance Model and the Decision to Invest in Information ” … ",2,https://www.nepjol.info/index.php/JACEM/article/view/18966,",  - Journal of Advanced College of Engineering and …, 2017 - nepjol.info","Concerns on Information System and cloud security ""SQL injection"" attack malware Audit",2017.0
20,"… study of the rules generated and comparison with existing rules from community would enhance and reduce … It has also been observed that when similar types of  such XSS,  and  injection are tested in the  environment as a … ",3,https://ieeexplore.ieee.org/abstract/document/8229911/,"V Mahajan,  - 2017 International Conference on …, 2017 - ieeexplore.ieee.org",Integration of network intrusion detection systems and honeypot networks for ,2017.0
207,"… questions is to define whether to use local applications or a  environment for …www.openstack.org/) as an open source technology to enable private and public  … Somepeople specialize in organizational  aspects, which are less technical, some specialize … ",4,https://ieeexplore.ieee.org/abstract/document/8328365/,"M Frank, , T Pahi - … and Computing, 15th Intl …, 2017 - ieeexplore.ieee.org","Design Considerations for Cyber cloud security ""SQL injection"" attack malware Testbeds: A Case Study on a Cyber cloud security ""SQL injection"" attack malware Testbed for Education",2017.0
704,"… made unavailable through DoS , or a false data can be injected through    …diverse industries the service of , eg, for internet , data  and  .The challenge of  CPS has to be partly addressed by similar - As … ",18,https://dl.acm.org/citation.cfm?id=3130641,", ,  - Proceedings of the …, 2017 - dl.acm.org","cyber-physical systems: current trends, tools and open research problems",2017.0
215,"… [18] T. Ristanpart, E. Tromer, H. Sacham, and S. Savage, “Hey, you, get off of my : Exploringinformation leakage in third-party compute ,” In 16th ACM … [27] PP Ramgonda, and RRMudholkar, “ market cogitation and … [29] A. Ahmad, “Type of  threats and … ",Alle 2 versiesHTML-versie,https://www.academia.edu/download/60778829/120191002-36033-t28ynj.pdf," - Journal of Network and Information Volume, 2017 - academia.edu","Assessment of cloud security ""SQL injection"" attack malware Computing cloud security ""SQL injection"" attack malware Risks for E-Governance Infrastructure",2017.0
706,"… Antivirus cannot  spyware since upon authorization to download a program; the user allows …applications and services, provide evidence to customers that their organization are  andthey … 2. BR Kandukuri, VR Paturi, and A. Rakshit, “  issues,” in Proc … ",2,https://pdfs.semanticscholar.org/0ad2/ea53d4cb873ecdf99132fddb643429d43895.pdf,", L Tao, ,  - Application and Theory …, 2017 - pdfs.semanticscholar.org","Computing and its cloud security ""SQL injection"" attack malware Issues",2017.0
563,"… In addition, it cannot  against insider threats originating from a private network as it sniffs …Another widely used  solution is an Intrusion detection/prevention system (IDS/IPS … rules in its signature database which is used to detect known intrusions in the  … ",33,https://link.springer.com/article/10.1007/s11227-016-1805-9,", K Acha - the Journal of Supercomputing, 2017 - Springer","Virtualization layer cloud security ""SQL injection"" attack malware challenges and intrusion detection/prevention systems in cloud security ""SQL injection"" attack malware computing: a comprehensive review",2017.0
556,"… we have to establish trust across all these individual elements and  them from … blacklistedsignatures detect known  targeting the services on the  facing services … Analyzingmultiple data  layers, protocol violations,  signatures, this engine is started … ",2,http://www.arpnjournals.org/jeas/research_papers/rp_2017/jeas_0617_6146.pdf,"P Krishnan, J Najeem - … Conference on Operating System  …, 2017 - arpnjournals.org",A multi plane network monitoring and defense framework for sdn operational ,2017.0
591,"…  Backend (Database) Web server Brower HTML & CSS Data Server Side Static &Dynamic HTML & Scripts … Proper and adequate  measures should be in- place to organizational website, data and clients information from hackers … ",2,https://www.researchgate.net/profile/Isaac_Kofi_Nti/publication/317409760_Investigating_Websites_and_Web_Application_Vulnerabilities_Webmaster%27s_Perspective/links/595e5c69aca2728c114689b0/Investigating-Websites-and-Web-Application-Vulnerabilities-Webmasters-Perspective.pdf,"V Appiah, ,  - Int. J. Applied Inform …, 2017 - researchgate.net",Investigating Websites and Web Application Vulnerabilities: Webmaster's Perspective,2017.0
666,"… Also covered are the wireless networks—Bluetooth, Wi-Fi, and WiMAX—and measuresto increase their .  computing is examined, along with its advan- tagesand disadvantages … Chapter 4.  Information Systems … ",36,https://www.taylorfrancis.com/books/9781315116488,G Kostopoulos - 2017 - taylorfrancis.com,Cyberspace and cybersecurity,2017.0
32,"… Agency for Network and Information  (ENISA)  Framework for Government as a … keys, attackers use scripts that are used by attackers and  professionals alike …Organizations use APIs to connect to  services and applications, making them the … ",5,https://link.springer.com/chapter/10.1007/978-3-319-57186-7_58,"PN Borazjani - … Conference on Green, Pervasive, and  …, 2017 - Springer","Issues in cloud security ""SQL injection"" attack malware Computing",2017.0
648,"… For any organization, proper working of  arrangement is checked by VAPT. VAPT exploitsthe number of vulnerabilities such as   , cross site request forgery , CrossSite Scripting , input … 1. E-Commerce Application 2.  Application … ",4,https://ieeexplore.ieee.org/abstract/document/8463920/,", S Kurkure - 2017 International Conference on …, 2017 - ieeexplore.ieee.org",Vulnerability assessment and penetration testing of Web application,2017.0
649,"… The performance loss on a  infrastructure can be compared in a way to Netflix's approachto test the resiliency of their IT … MTD CBITS on the other hand, replaces instances proactively inan organized way for  purposes in virtualized environments (IaaS ) … ",8,https://link.springer.com/chapter/10.1007/978-3-319-66402-6_11,", , … - … in Computer , 2017 - Springer","MTD CBITS: Moving target defense for cloud security ""SQL injection"" attack malware -based IT systems",2017.0
507,"… Malicious users can use   and manipulate other customer's information … system inmanufacturing system with legacy equipment normally lacks in updated  measures, thusis … The  service resources can be Software as a Service (SaaS), Platform as a … ",14,https://www.sciencedirect.com/science/article/pii/S1877050917318549,",  - Procedia Computer Science, 2017 - Elsevier","Taxonomy of cross-domain cloud security ""SQL injection"" attack malware on cybermanufacturing system",2017.0
217,"… Sometimes users often face the problem of data storage over various  irrelevant to … Aspreviously mentioned,   issues can somewhat be controlled and prevented … V.CONCLUSIONS This paper systematically studies the issues present in the  architecture … ",1,http://repository.psau.edu.sa/jspui/retrieve/6e58637b-221b-4c07-a6ae-9a4065c3e14b/IJCTT-V47P105.pdf," - International Journal of Computer Trends and …, 2017 - repository.psau.edu.sa",Computing Data Breach,2017.0
105,… Community : A multi-tenant environment focused on a constrained set of organizations.These organizations meet up to share their computing resources and gain benefits … computing is vulnerable to several types of  threat …  Threats  on  … ,15,https://www.researchgate.net/profile/Hany_Atlam/publication/317299421_The_Impact_of_Cloud_Forensic_Readiness_on_Security/links/59317c9d0f7e9beee77a4189/The-Impact-of-Cloud-Forensic-Readiness-on-Security.pdf,", NHN Zulkipli, … - … Conference on  …, 2017 - researchgate.net","The impact of cloud security ""SQL injection"" attack malware forensic readiness on ",2017.0
714,"… so we need to combine both cryptographic primitives to achieve these  principles … proposed data sharing in  (SeDaSC) [60] methodology applicable in both conventional and …data owner, trusted third party known as cryptographic server on  (CS) and … ",16,https://link.springer.com/article/10.1007/s11227-016-1945-y,", AK Verma - The Journal of Supercomputing, 2017 - Springer","Data cloud security ""SQL injection"" attack malware in mobile cloud security ""SQL injection"" attack malware computing paradigm: a survey, taxonomy and open research issues",2017.0
239,"… 3. Access Control The Intrusion Detection System and firewall are used to  the  … needto make  assessment, management of  access, network scanning and storage .7. Filtering Schemes  filtering techniques is used to check the user input … ",1,http://journal.utem.edu.my/index.php/jtec/article/view/2759/0," - Journal of Telecommunication, Electronic and …, 2017 - journal.utem.edu.my","Data encryption scheme for large data scale in cloud security ""SQL injection"" attack malware computing",2017.0
240,"… SG cyber  guidelines in [28] highlighted the  services required to  the modern …The Fog gateway collects, processes, and stores meter data into the  … by utility companiesto monitor, share and coordinate the exchange of cyber  information, such … ",3,https://ieeexplore.ieee.org/abstract/document/8281911/,"RM Onoshakpor,  - 2017 IEEE 3rd International …, 2017 - ieeexplore.ieee.org","Cyber cloud security ""SQL injection"" attack malware in smart grid convolution networks (SGCNs)",2017.0
104,"… http://searchmidmarketsecurity.techtarget.com/definition/keylogger [6] Bhadauria, R., Al., A surveyon  issues in  computing. 2011 [7] RoderoMerino, L. et Am., Building safe Pass: A survey on  in the multitenant software platforms … ",1,https://www.researchgate.net/profile/Soufiane_Sail2/publication/320001842_SaaS_Cloud_Security_Attacks_and_Proposedsolutions/links/5b51f5f50f7e9b240ff1f39d/SaaS-Cloud-Security-Attacks-and-Proposedsolutions.pdf,"S Soufiane, B Halima - Transactions on Machine Learning and …, 2017 - researchgate.net","SaaS cloud security ""SQL injection"" attack malware : cloud security ""SQL injection"" attack malware and Proposedsolutions",2017.0
229,"… et al. "" Logical Isolation for Multi-tenancy in  storage."" Mass StorageSystems and Technologies (MSST), 2013 IEEE 29th Symposium on. IEEE, 2013.[12] http://php.net/manual/en/mongo..php 1. Notations … ",6,https://ieeexplore.ieee.org/abstract/document/7980323/,"B Hou, , K Qian, L Tao - … on big data on  …, 2017 - ieeexplore.ieee.org","Towards Analyzing MongoDB NoSQL cloud security ""SQL injection"" attack malware and Designing Injection Defense Solution",2017.0
254,… Captcha Breaking Spammers may break the Captcha Intruder may spam and over exhaust thenetwork resources A  speech and text encryption mechanism may prevent this  bybots … An integrated solution of the  threats in  is a possible scheme … ,1,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=09765697&AN=124871481&h=hps94%2FCEEV0A5yokJM0Tn%2FBV6nH7q11GO4lLbsrIvoqtBTRzvJNXCnacdLNXTKmef4%2Bt4VdUvB71Z%2F7WOewA7Q%3D%3D&crl=c,"V Pandey, M Dubey - International Journal of Advanced …, 2017 - search.ebscohost.com","IDS CRITERIA FOR ENHANCED cloud security ""SQL injection"" attack malware OVER cloud security ""SQL injection"" attack malware .",2017.0
108,… Private  are considered safer in comparison to public ; still they have multiple issues … on  data is increasing day by day with various techniques … site scripting carried outon websites accounted for roughly 84% of all  vulnerabilities documented … ,12,http://www.academia.edu/download/41895018/ajss-4-1-2.pdf,"SN Kumar,  - American Journal of Systems and Software, 2016 - academia.edu","A survey on cloud security ""SQL injection"" attack malware : cloud security ""SQL injection"" attack malware and privacy in cloud security ""SQL injection"" attack malware computing",2016.0
709,"… policy and assets, for which there is a business/personal driver to analyze and  … Client110 may be a server or  implementation configured to provide a main … eg, correspondingto configuration module 204) such as users and role,  campaigns configuration … ",48,https://patents.google.com/patent/US9473522B1/en,"I Kotler, I Livni, D Bar-Shalom, G Bejerano - US Patent 9,473,522, 2016 - Google Patents",System and method for securing a computer system against malicious actions by utilizing virtualized elements,2016.0
583,"… 2. Ismaili E, Houssam H , Houmani H, Madroumi H. A  Electronic Payment Protocol … Designa Resilient Network Infrastructure  Policy Framework … AR N. Authentication frameworkfor military applications employing wireless sensor networks and private  … ",1,https://pdfs.semanticscholar.org/5951/e4b6b16268dd885f1d447342076ec321986c.pdf,",  - Indian Journal of Science and …, 2016 - pdfs.semanticscholar.org","Framework to Mitigate Man-in-the-Middle cloud security ""SQL injection"" attack malware over SSL Protocol",2016.0
201,"… However there are more challenges in the case of IaaS public , as in IaaS the tenants canbe … indicates that “76 percent of respondents believe that the likelihood of malicious insiders inthe  is pos … Furthermore, if the  policy of tenants such as the tenant 1 in Fig … ",8,https://ieeexplore.ieee.org/abstract/document/7420656/,",  - IEEE Transactions on  …, 2016 - ieeexplore.ieee.org","On the design and implementation of an integrated cloud security ""SQL injection"" attack malware architecture for cloud security ""SQL injection"" attack malware with improved resilience",2016.0
190,"… For example, what are the different obfuscation techniques usually used to  software andhow effective and costly these approaches are … 293–306. [14] Hosseinzadeh, S., Hyrynsalmi,S., Conti, M., and Leppänen, V.  and pri- vacy in  computing via … ",5,https://dl.acm.org/citation.cfm?id=2983479,", , … - Proceedings of the 17th …, 2016 - dl.acm.org",A survey on aims and environments of diversification and obfuscation in software ,2016.0
701,"… controllers and actuators are being rolled out to realize intelligent monitoring, manufacturingand control [31], albeit often without  measures in place to  against eavesdropping …URL: http://www.trendmicro.com/-content/us/pdfs/ -intelligence/white … ",4,https://www.sciencedirect.com/science/article/pii/S2212827116307600,"E Ilie-Zudor, Z Kemény,  - Procedia CIRP, 2016 - Elsevier","Efficiency and cloud security ""SQL injection"" attack malware of process transparency in production networks—a view of expectations, obstacles and potentials",2016.0
56,"… 2016 IEEE 3rd International Conference on Cyber  and  Computing … Uni- fied Management (USM), which has built in data sources and over 2000 correlation …   are one the most common  of public-facing websites due to the high … ",7,https://ieeexplore.ieee.org/abstract/document/7545921/,", , … - … and  …, 2016 - ieeexplore.ieee.org","An analysis of information cloud security ""SQL injection"" attack malware event managers",2016.0
238,"… having a shared goal [3]. The Hybrid  is formed when public and private  work together …The core motive for it is to promote and stabilize the  computing environment in terms … 8.Giant vendors like AWS do not guarantee Data  in terms of modifying, adding … ",7,https://www.researchgate.net/profile/Lubna_Dhirani/publication/312300860_Tenant_-_Vendor_and_Third-Party_Agreements_for_the_Cloud_Considerations_for_Security_Provision/links/5a79d586a6fdcc4ffe928510/Tenant-Vendor-and-Third-Party-Agreements-for-the-Cloud-Considerations-for-Security-Provision.pdf,", ,  - International Journal of Software …, 2016 - researchgate.net","Tenant-Vendor and Third-Party Agreements for the cloud security ""SQL injection"" attack malware : Considerations for cloud security ""SQL injection"" attack malware Provision",2016.0
115,… the EDURange framework for hands-on cybersecurity exercise in a  environment … NoSQLdatabases; provides activities to learn how to use encryption to  data at … and consequencesof   in mobile environment; (3) analyze    risks and … ,10,https://dl.acm.org/citation.cfm?id=2978225,"L Li, , , , G Shao - Proceedings of the 17th …, 2016 - dl.acm.org",Developing hands-on labware for emerging database ,2016.0
48,"… Finally, we discuss a few effective mitigation solutions and recom- mendations for how userscan  themselves against this type of  … trendmicro.com/-content/us/pdfs/ -intelligence/white-papers/wp-evolution-of -exploit-kits.pdf … ",16,https://ieeexplore.ieee.org/abstract/document/7579103/,", S Zeadally - IT Professional, 2016 - ieeexplore.ieee.org","Drive-by download cloud security ""SQL injection"" attack malware : A comparative study",2016.0
196,"… aims to include publication from both industries and academia and it describe several key pointsof  … Web application issues are very much similar with the internet services  issueswhich have a lot … from the web server, is a big threat as for as  environment is … ",203,https://www.sciencedirect.com/science/article/pii/S1084804516301990,", ,  - Journal of Network and Computer …, 2016 - Elsevier","A survey on cloud security ""SQL injection"" attack malware computing cloud security ""SQL injection"" attack malware : Issues, threats, and solutions",2016.0
116,"… But the problem in this framework is if the  have a common  methodology it willbe high value asset. So the hackers target to hack the  service provided by the .In this scenario, the  will be provided as a service in customized method … ",6,https://www.researchgate.net/profile/Beulah_Stephen3/publication/301484160_Survey_on_Security_Issues_and_Existing_Solutions_in_Cloud_Storage/links/58ccc87a92851c374e12f00b/Survey-on-Security-Issues-and-Existing-Solutions-in-Cloud-Storage.pdf,", FR Dhanaseelan - Indian Journal of Science and …, 2016 - researchgate.net","Survey on cloud security ""SQL injection"" attack malware issues and existing solutions in cloud security ""SQL injection"" attack malware storage",2016.0
19,"… On the other hand,  experts discovered unusual behavior in their systems as there were …It is used to identify the users, services, servers,  and other entities to be … identities amongdifferent sets of entities and between different domains and  platforms (Bouayad … ",93,https://www.sciencedirect.com/science/article/pii/S1084804516301771,", , B Dhaghighi, … - Journal of Network and …, 2016 - Elsevier","On cloud security ""SQL injection"" attack malware : A taxonomy and intrusion detection and prevention as a service",2016.0
643,"… However, Sample and Karamanian's 2015 observations about Domain Name System Extension adoption rates departed from prior … The country location is relevant because some.gov and .mil sites exist in  Service Providers' (CSPs) ; these CSPs … ",7,https://www.jstor.org/stable/26502740,"A Karamanian, C Sample, M Kolenko - Journal of Information Warfare, 2016 - JSTOR",Hofstede's cultural markers in successful victim cyber exploitations,2016.0
22,"… There are three types of  is done, such as public, private and hybrid …  TOOLSFOR  COMPUTING There are some important tools which are used for  … help tokeep track of who signs into the network, and monitor all others  applications such … ",2,https://www.researchgate.net/profile/Md_Alam_Hossain/publication/317096172_A_Study_on_Threatened_Risks_for_Cloud_Computing_Security_How_to_Overcome_These_Risks/links/5925ac3b0f7e9b9979892b19/A-Study-on-Threatened-Risks-for-Cloud-Computing-Security-How-to-Overcome-These-Risks.pdf,"MA Hossain, S Taslima - Int. J. Adv. Res. Comput. Sci. Softw. Eng, 2016 - researchgate.net","A Study on Threatened Risks for cloud security ""SQL injection"" attack malware Computing cloud security ""SQL injection"" attack malware -How to Overcome These Risks",2016.0
678,"… Similarly, organizations mainly run their applications in computational  that also requirelogging to …  Log Forensics: Foundations, State of the Art, and Future Directions …  logLogs contain  related information to determine malicious behavior found in the … ",52,https://dl.acm.org/citation.cfm?id=2906149,", , , MA Bagiwa… - ACM Computing …, 2016 - dl.acm.org","log forensics: foundations, state of the art, and future directions",2016.0
77,"… 2016 IEEE 3rd International Conference on Cyber  and  Computing … Uni- fied Management (USM), which has built in data sources and over 2000 correlation …   are one the most common  of public-facing websites due to the high … ",7,https://ieeexplore.ieee.org/abstract/document/7545921/,", , … - … and  …, 2016 - ieeexplore.ieee.org","An analysis of information cloud security ""SQL injection"" attack malware event managers",2016.0
246,"… As the infrastructure is owned by the organisation, only SaaS and PaaS services are availablein private . 2.2.3 Hybrid  …   2 3 6 5.22 Personnel  vulnerability … 57Table 1 Vulnerability analysis in  computing environment (continued) … ",5,http://www.academia.edu/download/45963594/IJTGM90104_Kouatli.pdf," - International Journal of Trade and Global Markets, 2016 - academia.edu","Global business vulnerabilities in cloud security ""SQL injection"" attack malware computing services",2016.0
221,"… It supports multiple indexing and multiple tenant  … 3. Suggested framework for  codedesign … The vulnerabilities from selected projects also reveals that most of the open source codehave  and malicious code vulnerabilities making it more prone to , as … ",8,https://ieeexplore.ieee.org/abstract/document/7745369/,",  - 2016 International Conference on …, 2016 - ieeexplore.ieee.org","Open source web application cloud security ""SQL injection"" attack malware : A static analysis approach",2016.0
558,"… ISBN 978-89-5519-155-4 [7] Simin Zhang, Bo Li, Jianxin Li, Mingming Zhang Yang Chen “A NovelAnomaly Detection Approach for Mitigating Web-based  against ”. 2015 IEEE 2ndInternational Conference on Cyber  and  Computing” 978-1 … ",1,https://ieeexplore.ieee.org/abstract/document/7911999/,"B Kiranmai, A Damodaram - 2016 2nd International Conference …, 2016 - ieeexplore.ieee.org","Extenuate DDoS cloud security ""SQL injection"" attack malware in ",2016.0
109,"… a partition strategy that protects all components in the network (PoCT devices, network equipment, gateway and  ) … field is another HTTP header; some web applications passcon- tents of this field directly to database (P-) … The  of the G-Node, ie … ",1,https://bura.brunel.ac.uk/handle/2438/15181,", , C Hudson,  - 2016 - bura.brunel.ac.uk","Framework for Managing Data cloud security ""SQL injection"" attack malware within Point of Care Tests",2016.0
163,"… and S. Hanigk, “ management interoperability challenges for collaborative ,” inSystems … and AVA Kumar, “Fuzzy ART-Based User Behavior Trust in  Computing,” in … D.Jayarathna, U. Tupakula, and V. Varadharajan, “Hypervisor-based  Architecture to … ",4,https://www.researchgate.net/profile/Harshpreet_Singh/publication/309212134_Cloud_Computing_Security_and_Privacy_Issues-_A_Systematic_Review/links/5805fdd608aeb85ac85e3d57/Cloud-Computing-Security-and-Privacy-Issues-A-Systematic-Review.pdf,", , D Maan,  - IJCTA, 2016 - researchgate.net","Computing cloud security ""SQL injection"" attack malware and Privacy Issues–A Systematic Review",2016.0
142,"… Also, their add-ons, being open-source, are usually less  than the core platform,representing another opportunity for the attackers … 2016]. [4] Thomas Østdahl, “ Issueswith Content Management Systems (CMSs) on the ”, 2011 [5] IMPERVA, 2015 Web … ",8,https://ieeexplore.ieee.org/abstract/document/7528327/,"CA Conţu, , O Fratu… - 2016 International …, 2016 - ieeexplore.ieee.org",issues in most popular content management systems,2016.0
489,… Covert channels in  covert channels allow inter-VM communication bypassing the rules of the hypervisor … Santos et al. [77] proposes a Trusted  Computing Platform … Thisdefense is described by the  pattern  VMI Repository (See Sect. 9.1) … ,73,https://link.springer.com/article/10.1007/s00766-014-0218-7,", R Monge, K Hashizume - Requirements Engineering, 2016 - Springer","Building a cloud security ""SQL injection"" attack malware reference architecture for cloud security ""SQL injection"" attack malware systems",2016.0
683,"… 673 in survey regarding SD cards, logging, Bluetooth, content provider, usage of  services,The internet … algorithms, easily breakable passwords, and poor key management process leadsadversary easily steal the algorithms and theft  data … Web app server , iv … ",20,https://link.springer.com/chapter/10.1007/978-3-319-28658-7_57,", VN Sastry - Advances in Signal Processing and Intelligent …, 2016 - Springer","STAMBA: cloud security ""SQL injection"" attack malware testing for android mobile banking apps",2016.0
117,"… These loopholes in TCP/IP are equally cause vulnerability to  typically for Public  …"" Computing  Threats and Responses."" ICCSN … ""Use of Cryptography in Computing."" International Conference on Control System, Computing and Engineering … ",9,https://www.researchgate.net/profile/Muhammad_Nadeem98/publication/311766998_Cloud_Computing_Security_Issues_and_Challenges/links/5860668f08ae8fce4902a2a0/Cloud-Computing-Security-Issues-and-Challenges.pdf," - Journal of Wireless Communications, 2016 - researchgate.net","computing: cloud security ""SQL injection"" attack malware issues and challenges",2016.0
110,… is no disagreement about the effectiveness of the data storage and the data transition techniquesof  … segregation Multi-tenant architecture helps many users to have their data on the simultaneously … Table 8: Application level  threats with possible solutions … ,4,https://www.researchgate.net/profile/Kimaya_Ambekar/publication/312381891_Security_Mapping_of_a_Usage_Based_Cloud_System/links/5a4328df0f7e9ba868a48dd4/Security-Mapping-of-a-Usage-Based-Cloud-System.pdf,"R Kamatchi, K Ambekar, Y Parikh - Network Protocols & …, 2016 - researchgate.net","Mapping of a Usage Based cloud security ""SQL injection"" attack malware System.",2016.0
